datetime,AAPL,AXP,BA,GE,JNJ,JPM,KO,MCD,MSFT,VZ,WMT,XOM
2016-08-11,26.9825,65.48,133.0,240.69231,123.77,65.46,43.75,119.38,58.3,53.86,73.8,86.72
2016-08-12,27.045,65.38,133.10001,240.30769,123.22,65.32,44.03,119.52,57.94,53.65,73.89,87.85
2016-08-15,27.37,65.63,134.66,240.30769,122.31,65.72,44.24,118.52,58.12,53.61,73.32,87.81
2016-08-16,27.345,65.3,135.0,239.92308,120.33,65.71,43.83,117.94,57.44,52.76,72.89,87.92
2016-08-17,27.305,65.68,134.72,240.69231,121.31,65.89,44.06,117.1,57.56,53.17,72.93,88.11
2016-08-18,27.27,65.63,135.0,241.76923,120.72,65.95,44.1,117.13,57.6,52.87,74.3,88.91
2016-08-19,27.34,65.53,134.44,240.38461,119.92,65.86,43.92,115.01,57.62,52.45,72.81,87.8
2016-08-22,27.1275,65.36,134.99001,240.92308,119.13,65.8,43.74,115.42,57.67,52.55,72.7,87.99
2016-08-23,27.2125,65.68,134.14,240.23077,119.44,65.77,43.85,115.19,57.89,52.63,71.97,87.72
2016-08-24,27.0075,65.16,133.28999,240.15384,118.71,65.95,43.85,114.87,57.95,52.53,72.23,88.02
2016-08-25,26.8925,65.0,132.98,240.07692,118.57,66.07,43.67,115.43,58.17,52.75,71.22,87.46
2016-08-26,26.735,64.79,132.23,240.23077,119.04,66.22,43.32,114.44,58.03,52.07,71.14,87.27
2016-08-29,26.705,65.52,132.89999,241.23077,119.92,66.95,43.54,115.41,58.1,52.5,71.4,87.84
2016-08-30,26.5,65.45,130.81,241.30769,119.47,67.5,43.24,115.36,57.89,52.27,71.31,87.52
2016-08-31,26.525,65.58,129.45,240.30769,119.34,67.5,43.43,115.66,57.46,52.33,71.44,87.14
2016-09-01,26.6825,64.86,129.89999,240.0,119.08,67.21,43.35,115.4,57.59,52.56,72.84,86.84
2016-09-02,26.9325,65.19,131.16,240.69231,119.32,67.49,43.66,115.83,57.67,52.88,72.5,87.42
2016-09-06,26.925,65.76,132.99001,238.84616,119.75,67.44,43.79,117.25,57.61,53.51,73.0,88.57
2016-09-07,27.09,66.19,132.64,238.92308,119.61,67.16,43.64,116.92,57.66,53.71,72.06,88.24
2016-09-08,26.38,66.24,132.89999,238.76923,119.47,67.25,43.63,116.17,57.43,53.6,71.83,89.05
2016-09-09,25.7825,65.12,128.53,231.61539,118.23,66.65,42.27,114.58,56.21,51.82,70.3,86.84
2016-09-12,26.36,65.9,130.12,234.53847,119.16,67.06,43.19,115.95,57.05,52.57,71.94,87.29
2016-09-13,26.9875,64.36,128.75999,229.61539,117.61,66.53,42.28,114.73,56.53,51.45,71.46,85.21
2016-09-14,27.9425,63.48,127.67,228.46153,117.86,66.4,42.11,115.18,56.26,51.49,71.52,84.6
2016-09-15,28.8925,63.83,127.77,228.84616,118.63,66.64,42.36,116.14,57.19,51.98,72.4,85.08
2016-09-16,28.73,63.66,126.7,228.30769,118.25,65.82,42.14,115.28,57.25,51.88,72.87,84.03
2016-09-19,28.395,64.06,127.48,226.38461,117.66,66.19,42.1,115.21,56.93,51.2,72.09,83.83
2016-09-20,28.3925,63.72,127.79,228.23077,117.95,66.46,42.34,116.45,56.81,51.27,71.97,82.54
2016-09-21,28.3875,64.28,130.56,229.61539,118.91,66.84,42.53,116.93,57.76,51.87,72.19,83.3
2016-09-22,28.655,64.63,131.87,231.07692,119.46,67.39,42.96,117.36,57.82,52.35,72.27,83.54
2016-09-23,28.1775,63.85,131.78,229.92308,118.81,67.25,42.74,117.17,57.43,52.56,72.35,83.45
2016-09-26,28.22,63.42,130.57001,227.23077,117.78,65.78,42.05,116.53,56.9,52.15,71.62,83.06
2016-09-27,28.2725,64.28,131.32001,229.84616,119.22,66.36,42.59,116.88,57.95,52.49,72.33,83.24
2016-09-28,28.4875,64.22,132.23,230.0,119.39,66.71,42.15,115.18,58.03,52.06,71.79,86.9
2016-09-29,28.045,63.37,131.03,227.15384,117.27,65.65,42.03,114.79,57.4,52.12,70.73,86.46
2016-09-30,28.2625,64.04,131.74001,227.84616,118.13,66.59,42.32,115.36,57.6,51.98,72.12,87.28
2016-10-03,28.13,63.81,132.38,228.0,118.81,66.51,42.03,114.64,57.42,51.88,72.01,87.05
2016-10-04,28.25,63.91,132.25,226.92308,118.82,66.6,41.84,113.5,57.24,51.26,71.75,86.25
2016-10-05,28.2625,64.36,134.66,226.92308,119.18,67.69,41.81,113.41,57.64,50.27,71.67,87.0
2016-10-06,28.4725,61.94,134.42,225.15384,118.75,67.87,41.71,113.92,57.74,50.26,69.36,87.04
2016-10-07,28.515,61.76,133.85001,223.69231,119.24,68.11,41.73,113.45,57.8,49.92,68.7,86.74
2016-10-10,29.0125,61.9,135.84,222.0,119.8,68.64,41.73,114.71,58.04,50.19,67.98,88.44
2016-10-11,29.075,60.86,133.74001,222.46153,117.64,68.31,41.54,113.68,57.19,49.9,67.39,87.74
2016-10-12,29.335,60.69,133.16,222.30769,117.97,68.13,41.78,114.71,57.11,50.3,67.46,87.13
2016-10-13,29.245,60.41,133.38,221.30769,118.26,67.74,41.76,115.41,56.92,50.29,68.23,86.56
2016-10-14,29.4075,60.15,133.5,222.23077,117.56,67.52,41.67,114.09,57.42,50.28,68.45,86.54
2016-10-17,29.3875,59.9,134.0,221.92308,118.49,67.17,41.6,112.41,57.22,50.43,68.22,86.54
2016-10-18,29.3675,60.08,135.10001,222.92308,115.41,67.7,41.97,111.25,57.66,50.27,68.87,86.77
2016-10-19,29.28,61.25,136.17999,223.53847,114.59,68.35,42.05,111.26,57.53,50.38,68.89,87.17
2016-10-20,29.265,66.78,135.84,223.61539,114.87,68.26,41.93,110.57,57.25,49.14,68.73,87.21
2016-10-21,29.15,67.36,135.63,222.92308,113.44,68.49,42.13,113.93,59.66,48.2,68.34,86.62
2016-10-24,29.4125,67.09,137.45,222.46153,113.61,68.87,42.56,113.57,61.0,48.21,69.19,86.91
2016-10-25,29.5625,66.74,139.02,220.38461,113.96,68.8,42.54,112.72,60.99,47.84,69.36,86.72
2016-10-26,28.8975,66.8,145.53999,222.07692,114.56,69.13,42.44,112.11,60.63,47.63,69.59,87.09
2016-10-27,28.62,66.93,143.31,220.23077,115.7,69.23,42.12,112.08,60.1,48.54,69.83,86.92
2016-10-28,28.43,66.45,143.00999,224.76923,115.33,69.11,42.23,112.1,59.87,48.21,69.99,84.78
2016-10-31,28.385,66.42,142.42999,223.84616,115.99,69.26,42.4,112.57,59.92,48.1,70.02,83.32
2016-11-01,27.8725,66.25,142.41,222.15384,115.34,68.97,42.12,112.25,59.8,47.66,69.3,83.65
2016-11-02,27.8975,65.45,140.75,219.15384,114.86,68.68,42.05,112.39,59.43,46.94,69.45,83.45
2016-11-03,27.4575,65.33,140.02,217.53847,115.03,68.38,42.03,111.72,59.21,46.87,69.63,83.66
2016-11-04,27.21,65.51,139.53999,218.76923,115.11,67.76,41.69,111.04,58.71,47.08,69.16,83.57
2016-11-07,27.6025,67.0,143.03,225.46153,116.66,69.88,42.46,112.82,60.42,47.46,69.78,85.45
2016-11-08,27.765,67.07,142.2,226.30769,117.05,70.03,42.88,114.11,60.47,47.65,69.79,85.31
2016-11-09,27.72,68.74,145.09,227.92308,120.31,73.25,42.27,114.98,60.17,47.86,71.1,86.25
2016-11-10,26.9475,70.11,147.69,233.92308,119.54,76.65,40.94,114.51,58.7,46.69,71.39,87.05
2016-11-11,27.1075,70.5,148.52,236.23077,118.47,76.69,41.03,114.22,59.02,46.69,71.23,85.67
2016-11-14,26.4275,72.42,149.99001,234.69231,116.6,79.51,41.17,117.86,58.12,46.18,70.49,85.28
2016-11-15,26.7775,72.47,148.11,236.53847,116.32,79.36,41.44,118.32,58.87,47.37,71.42,86.82
2016-11-16,27.4975,71.68,146.44,236.46153,116.36,77.4,41.26,119.21,59.65,47.93,71.39,85.75
2016-11-17,27.4875,71.78,145.33,236.84616,116.57,78.02,41.12,119.45,60.64,47.84,69.19,85.23
2016-11-18,27.515,71.0,146.35001,235.92308,115.36,77.71,40.91,120.0,60.35,48.07,68.54,85.28
2016-11-21,27.9325,71.54,147.02,237.46153,115.0,78.05,41.36,119.5,60.86,48.31,69.37,86.49
2016-11-22,27.95,71.72,149.52,239.84616,112.74,78.53,41.37,119.69,61.12,49.49,70.12,86.68
2016-11-23,27.8075,72.88,149.74001,241.07692,113.07,78.86,41.12,120.14,60.4,50.23,70.83,86.92
2016-11-25,27.9475,72.86,150.03999,241.84616,114.13,78.83,41.53,120.66,60.53,50.67,71.23,87.12
2016-11-28,27.8925,72.13,149.77,240.38461,113.13,78.32,41.75,121.82,60.61,51.12,71.19,86.47
2016-11-29,27.865,71.49,151.64,238.84616,112.48,78.92,41.15,120.68,61.09,50.96,71.37,85.9
2016-11-30,27.63,72.04,150.56,236.61539,111.3,80.17,40.35,119.27,60.26,49.9,70.43,87.3
2016-12-01,27.3725,72.53,152.39,241.46153,111.38,81.79,40.17,118.47,59.2,49.87,70.67,87.24
2016-12-02,27.475,71.86,152.25,241.07692,111.96,81.6,40.36,118.24,59.25,49.81,70.88,87.04
2016-12-05,27.2775,72.03,152.16,239.30769,111.94,83.26,40.62,119.29,60.22,49.75,69.94,87.48
2016-12-06,27.4875,72.31,152.24001,239.76923,112.06,83.69,40.57,119.25,59.95,50.36,70.36,87.56
2016-12-07,27.7575,74.29,154.14,243.07692,111.1,84.07,41.29,119.92,61.37,51.38,70.6,88.07
2016-12-08,28.03,74.91,155.39,242.53847,110.99,85.12,40.98,120.45,61.01,51.13,70.34,88.32
2016-12-09,28.4875,74.77,156.49001,244.46153,112.26,85.49,42.0,121.26,61.97,51.49,70.08,89.0
2016-12-12,28.325,73.58,157.16,245.07692,115.36,84.73,41.9,121.74,62.17,51.76,71.67,90.98
2016-12-13,28.7975,73.84,156.66,244.15384,115.89,84.76,41.76,122.68,62.98,52.36,71.8,92.58
2016-12-14,28.7975,74.07,154.47,242.30769,114.99,84.73,41.21,122.84,62.68,51.63,71.34,90.58
2016-12-15,28.955,74.94,153.77,240.46153,115.89,86.0,41.55,122.36,62.58,51.81,71.08,90.89
2016-12-16,28.9925,75.0,154.5,244.23077,115.88,84.94,41.74,123.24,62.3,52.27,70.98,91.18
2016-12-19,29.16,74.55,156.17999,245.53847,116.02,85.43,41.67,122.99,63.62,52.91,71.58,90.42
2016-12-20,29.2375,75.06,156.39,248.07692,115.66,86.53,41.66,123.33,63.54,53.12,71.82,90.43
2016-12-21,29.265,75.32,157.48,247.15384,115.31,86.75,41.57,123.18,63.54,52.97,71.24,90.28
2016-12-22,29.0725,74.58,157.46001,244.76923,115.44,86.89,41.55,123.72,63.55,53.65,69.59,90.87
2016-12-23,29.13,74.97,157.81,245.23077,115.96,87.05,41.6,123.14,63.24,53.68,69.54,90.71
2016-12-27,29.315,74.98,157.48,245.38461,115.91,87.13,41.61,123.07,63.28,53.64,69.7,90.75
2016-12-28,29.19,74.37,156.10001,243.84616,115.1,86.5,41.39,122.68,62.99,53.44,69.31,90.3
2016-12-29,29.1825,73.92,155.69,243.92308,115.49,85.89,41.6,122.79,62.9,53.74,69.26,90.35
2016-12-30,28.955,74.08,155.67999,243.07692,115.21,86.29,41.46,121.72,62.14,53.38,69.12,90.26
2017-01-03,29.0375,75.35,156.97,243.76923,115.84,87.23,41.8,119.62,62.58,54.58,68.66,90.89
2017-01-04,29.005,76.26,158.62,243.84616,115.65,86.91,41.65,119.48,62.3,54.52,69.06,89.89
2017-01-05,29.1525,75.32,158.71001,242.46153,116.86,86.11,41.75,119.7,62.3,54.64,69.21,88.55
2017-01-06,29.4775,75.47,159.10001,243.15384,116.3,86.12,41.74,120.76,62.84,53.26,68.26,88.5
2017-01-09,29.7475,75.86,158.32001,242.0,116.28,86.18,41.32,120.43,62.64,52.68,68.71,87.04
2017-01-10,29.7775,76.65,159.07001,241.30769,116.16,86.43,41.04,120.25,62.62,52.76,68.23,85.93
2017-01-11,29.9375,76.91,159.39999,242.07692,114.73,87.08,41.05,120.88,63.19,52.46,68.53,86.81
2017-01-12,29.8125,76.88,158.28999,241.46153,114.62,86.24,40.95,122.1,62.61,52.68,67.97,86.34
2017-01-13,29.76,76.62,158.83,241.23077,114.6,86.7,40.88,121.5,62.7,52.55,67.13,86.35
2017-01-17,30.0,76.6,157.67,240.53847,114.87,83.55,41.22,122.75,62.53,52.74,68.42,87.36
2017-01-18,29.9975,77.49,158.32001,240.23077,114.7,83.94,41.29,122.71,62.5,52.25,68.11,86.28
2017-01-19,29.945,76.69,159.0,240.07692,114.2,83.3,41.14,122.18,62.3,52.36,67.62,84.73
2017-01-20,30.0,76.2,159.53,234.84616,114.15,83.67,41.32,122.26,62.74,52.72,67.18,85.89
2017-01-23,30.02,75.97,157.84,228.84616,113.91,83.71,41.43,121.38,62.96,52.41,66.65,84.97
2017-01-24,29.9925,77.43,160.55,230.76923,111.76,84.72,41.9,121.05,63.52,50.12,67.4,85.09
2017-01-25,30.47,76.89,167.36,233.61539,112.8,86.03,42.12,121.79,63.68,49.77,66.89,85.34
2017-01-26,30.485,76.93,169.12,233.23077,111.84,86.75,41.81,121.88,64.27,49.12,66.73,85.6
2017-01-27,30.4875,76.85,167.7,230.84616,113.38,86.93,41.45,122.86,65.78,49.6,65.66,85.51
2017-01-30,30.4075,77.28,165.57001,230.46153,113.13,86.03,41.38,123.02,65.13,49.37,66.42,84.86
2017-01-31,30.3375,76.38,163.42,228.46153,113.25,84.63,41.57,122.57,64.65,49.01,66.74,83.89
2017-02-01,32.1875,76.76,163.97,228.38461,113.23,84.95,41.26,122.42,63.58,48.39,66.23,82.94
2017-02-02,32.1325,76.51,162.25999,228.30769,113.57,84.59,41.4,123.22,63.17,48.28,66.7,83.45
2017-02-03,32.27,78.04,162.39999,228.46153,113.64,87.18,41.54,124.24,63.68,48.58,66.5,83.54
2017-02-06,32.5725,77.82,163.98,228.15384,113.4,86.77,41.56,124.45,63.64,48.03,66.4,83.31
2017-02-07,32.8825,77.72,166.5,227.38461,113.48,86.72,41.9,124.59,63.43,48.04,66.89,82.77
2017-02-08,33.01,77.8,163.81,226.38461,113.4,85.96,42.02,124.67,63.34,48.37,67.81,81.48
2017-02-09,33.105,78.18,164.28,227.61539,114.08,87.2,41.25,124.48,64.06,48.81,69.08,81.84
2017-02-10,33.03,78.48,166.23,228.61539,115.24,87.0,40.58,125.82,64.0,48.98,68.02,82.52
2017-02-13,33.3225,78.91,168.03,231.07692,115.88,88.15,40.62,125.54,64.72,48.55,67.77,83.0
2017-02-14,33.755,79.41,168.5,232.92308,116.36,89.56,40.53,125.81,64.57,48.27,68.66,82.82
2017-02-15,33.8775,79.6,169.3,233.46153,117.2,90.59,40.44,126.48,64.53,48.08,68.69,83.16
2017-02-16,33.8375,79.51,170.81,234.23077,118.08,90.53,41.2,126.7,64.52,48.46,68.87,82.3
2017-02-17,33.93,79.71,172.71001,233.61539,118.86,90.23,41.23,127.8,64.62,49.19,69.37,81.76
2017-02-21,34.175,79.97,175.56,234.76923,119.66,91.01,41.46,128.03999,64.49,49.43,71.45,81.89
2017-02-22,34.2775,79.86,175.36,233.30769,119.52,91.06,41.6,127.85,64.36,49.67,71.71,80.93
2017-02-23,34.1325,80.05,176.86,230.92308,121.7,91.13,41.66,128.27,64.62,50.31,71.31,81.78
2017-02-24,34.165,79.76,177.44,232.23077,122.73,90.33,41.78,128.64999,64.62,50.6,72.39,81.08
2017-02-27,34.2325,80.17,179.42999,230.30769,122.4,90.43,41.67,126.99,64.23,49.94,71.74,81.54
2017-02-28,34.2475,80.06,180.23,229.30769,122.21,90.62,41.96,127.65,63.98,49.63,70.93,81.32
2017-03-01,34.9475,81.92,183.91,232.23077,123.86,93.6,42.16,129.05,64.94,49.81,70.45,83.02
2017-03-02,34.74,80.1,182.99001,232.23077,123.63,92.14,42.47,128.23,64.01,49.98,70.76,83.3
2017-03-03,34.945,79.88,182.17999,231.69231,123.79,92.8,42.48,127.9,64.25,50.09,70.03,82.46
2017-03-06,34.835,79.5,180.92999,230.76923,123.71,91.92,42.18,128.03,64.27,50.03,69.88,82.83
2017-03-07,34.88,79.58,182.02,229.69231,123.83,91.41,41.99,128.07001,64.4,49.44,69.87,82.52
2017-03-08,34.75,79.04,181.74001,229.23077,124.1,91.21,41.99,128.09,64.99,49.16,69.8,81.03
2017-03-09,34.67,79.3,180.57001,228.15384,125.95,91.57,42.03,128.14,64.73,49.28,69.86,81.67
2017-03-10,34.785,79.38,178.7,232.92308,126.21,91.28,42.29,127.98,64.93,49.35,70.1,81.61
2017-03-13,34.8,79.21,179.05,229.69231,126.68,91.36,42.03,127.61,64.71,49.47,69.95,81.42
2017-03-14,34.7475,79.69,178.73,227.23077,127.05,91.51,41.97,127.8,64.41,49.36,70.72,80.99
2017-03-15,35.115,79.23,178.71001,228.92308,128.96001,91.73,42.12,127.88,64.75,50.14,70.58,82.0
2017-03-16,35.1725,79.77,178.19,228.84616,128.46001,91.64,42.25,127.98,64.64,50.04,70.44,82.07
2017-03-17,34.9975,79.25,180.10001,229.84616,128.06,90.68,42.03,128.64,64.87,50.39,69.89,82.0
2017-03-20,35.365,78.85,179.39,228.76923,128.07001,90.03,42.18,128.78,64.93,50.24,69.98,82.0
2017-03-21,34.96,77.53,175.96001,226.07692,127.25,87.39,42.5,128.52,64.21,50.16,69.9,81.83
2017-03-22,35.355,77.67,176.98,227.15384,126.26,87.53,42.38,129.10001,65.03,49.71,70.25,81.76
2017-03-23,35.23,77.84,177.25999,227.84616,125.9,87.39,42.17,129.0,64.87,49.64,69.86,81.86
2017-03-24,35.16,78.2,175.82001,228.61539,125.48,87.29,42.12,129.34,64.98,49.68,69.61,81.23
2017-03-27,35.22,77.6,176.10001,226.46153,125.8,87.24,42.32,129.49001,65.1,49.14,69.66,81.25
2017-03-28,35.95,78.64,177.36,227.84616,125.66,88.6,42.43,129.45,65.29,49.3,70.32,81.84
2017-03-29,36.03,78.25,177.63,228.30769,124.92,88.27,42.42,128.84,65.47,49.13,70.74,82.02
2017-03-30,35.9825,79.21,177.98,229.76923,124.66,89.03,42.6,129.32001,65.71,49.06,71.59,83.7
2017-03-31,35.915,79.11,176.86,229.23077,124.55,87.84,42.44,129.61,65.86,48.75,72.08,82.01
2017-04-03,35.925,78.59,176.64999,229.84616,124.69,87.52,42.41,129.61,65.55,49.18,71.83,82.07
2017-04-04,36.1925,78.26,178.7,230.92308,124.68,87.31,42.68,129.28999,65.73,49.31,72.01,82.37
2017-04-05,36.005,77.76,177.08,230.53847,124.8,86.19,42.57,130.41,65.56,49.02,71.65,82.53
2017-04-06,35.915,77.92,177.37,230.23077,125.05,86.48,42.67,130.14999,65.73,48.43,71.43,83.01
2017-04-07,35.835,77.77,178.85001,230.69231,124.92,86.18,42.61,129.96001,65.68,48.66,72.9,82.76
2017-04-10,35.7925,77.49,177.56,230.84616,124.34,85.88,42.69,129.98,65.53,48.54,73.06,83.13
2017-04-11,35.4075,77.26,178.57001,231.07692,124.22,85.73,42.66,131.2,65.48,48.7,73.43,82.84
2017-04-12,35.45,76.68,176.05,229.0,125.4,85.4,42.94,131.25999,65.23,48.92,73.44,82.97
2017-04-13,35.2625,75.8,175.62,227.38461,124.99,84.4,42.79,130.75999,64.95,48.62,73.15,81.69
2017-04-17,35.4575,76.67,179.02,228.0,125.72,85.86,43.07,131.35001,65.48,48.81,73.49,81.58
2017-04-18,35.3,75.79,177.85001,229.53847,121.82,85.16,43.48,132.3,65.39,49.22,73.89,81.05
2017-04-19,35.17,75.55,178.39999,230.76923,121.37,84.46,43.23,132.64,65.04,48.94,74.07,80.49
2017-04-20,35.61,80.02,179.3,232.84616,121.87,85.55,43.09,133.27,65.5,48.41,74.8,81.01
2017-04-21,35.5675,79.59,180.38,227.30769,121.76,84.52,43.07,133.41,66.4,47.25,74.94,80.69
2017-04-24,35.91,80.45,182.06,227.30769,122.89,87.5,43.28,134.23,67.53,47.05,74.78,81.11
2017-04-25,36.1325,80.63,183.50999,226.53847,123.43,88.26,43.11,141.7,67.92,46.7,75.05,81.73
2017-04-26,35.92,80.52,181.71001,225.07692,123.51,88.43,43.24,140.84,67.83,47.36,75.43,81.4
2017-04-27,35.9475,80.33,183.22,223.69231,123.74,87.61,43.01,140.87,68.27,46.67,75.44,81.26
2017-04-28,35.9125,79.25,184.83,223.0,123.47,87.0,43.15,139.92999,68.46,45.91,75.18,81.65
2017-05-01,36.645,79.23,182.39,222.61539,123.34,87.06,43.22,141.14999,69.41,45.88,75.23,82.06
2017-05-02,36.8775,79.54,183.44,223.0,123.7,86.5,43.39,141.23,69.3,45.91,75.52,82.05
2017-05-03,36.765,78.83,183.39,224.84616,123.33,87.0,43.32,142.62,69.08,46.15,75.76,82.7
2017-05-04,36.6325,78.33,183.07001,224.61539,123.95,87.1,43.66,143.45,68.81,45.88,76.34,81.64
2017-05-05,37.24,78.32,185.00999,224.76923,123.51,87.0,43.69,143.96001,69.0,46.69,76.5,82.02
2017-05-08,38.2525,78.16,186.02,223.61539,123.25,87.1,43.89,144.24001,68.94,46.63,76.12,82.89
2017-05-09,38.4975,78.44,186.91,222.53847,123.21,86.75,43.51,144.36,69.04,46.42,76.72,82.31
2017-05-10,38.315,78.65,183.17999,220.76923,122.81,87.43,43.57,144.52,69.31,46.38,76.7,81.91
2017-05-11,38.4875,77.92,183.94,222.07692,123.2,87.16,43.67,144.21001,68.46,46.02,76.13,82.61
2017-05-12,39.025,77.49,183.25,217.46153,123.64,86.92,43.59,145.36,68.38,45.84,75.71,82.55
2017-05-15,38.925,78.33,182.39,216.76923,126.99,87.34,43.73,146.28,68.43,45.38,76.29,82.8
2017-05-16,38.8675,78.13,182.7,215.69231,127.77,87.61,43.85,147.28999,69.41,45.31,75.11,82.55
2017-05-17,37.5625,76.37,178.78,210.84616,126.67,84.27,43.93,146.41,67.48,44.48,75.12,81.99
2017-05-18,38.135,76.38,177.39999,211.38461,126.97,83.96,43.8,147.00999,67.71,45.04,77.54,81.75
2017-05-19,38.265,76.8,180.75999,215.76923,127.0,84.78,43.9,148.14999,67.69,45.42,78.77,81.93
2017-05-22,38.4975,76.98,183.67,216.76923,127.26,84.7,44.18,148.19,68.45,45.48,78.55,82.29
2017-05-23,38.45,77.2,183.49001,217.53847,127.52,85.76,44.39,147.82001,68.68,45.48,78.49,82.58
2017-05-24,38.335,77.12,185.25,214.07692,127.51,85.71,45.03,149.5,68.77,45.04,78.15,82.29
2017-05-25,38.4675,77.44,187.07001,211.46153,127.53,85.35,45.41,149.78,69.62,45.31,78.31,81.75
2017-05-26,38.4025,77.46,186.59,211.15384,126.92,85.36,45.39,149.86,69.96,45.32,78.13,81.55
2017-05-30,38.4175,77.09,186.88,210.46153,127.11,83.9,45.43,149.92999,70.41,46.2,78.15,81.1
2017-05-31,38.19,76.94,187.63,210.61539,128.25,82.15,45.47,150.89,69.84,46.64,78.6,80.5
2017-06-01,38.295,78.28,187.32001,213.23077,128.78,83.06,45.79,152.39,70.1,46.51,79.81,80.7
2017-06-02,38.8625,78.49,190.23,214.46153,130.08,82.64,45.89,153.74001,71.76,46.44,79.62,79.5
2017-06-05,38.4825,78.97,188.95,215.23077,130.36,82.79,45.99,152.78999,72.28,46.37,80.26,80.12
2017-06-06,38.6125,78.85,186.75,214.84616,130.83,82.96,45.98,151.23,72.52,46.44,78.93,81.21
2017-06-07,38.8425,79.81,188.10001,212.92308,130.75,83.91,45.51,151.94,72.39,46.5,79.15,80.91
2017-06-08,38.7475,79.95,189.92999,212.23077,130.55,84.95,45.13,151.42999,71.95,46.19,78.93,80.62
2017-06-09,37.245,80.31,190.03,214.92308,131.53,86.96,45.32,151.48,70.32,46.72,79.42,82.13
2017-06-12,36.355,80.17,190.0,222.61539,131.82001,86.98,45.33,148.47,69.78,47.19,79.24,82.93
2017-06-13,36.6475,80.59,191.09,218.84616,132.02,87.27,45.03,149.82001,70.65,46.46,79.52,82.96
2017-06-14,36.29,80.84,192.38,220.69231,132.77,87.09,45.3,150.67999,70.27,46.69,79.9,82.07
2017-06-15,36.0725,80.7,195.45,222.61539,133.03999,86.57,45.25,151.17,69.9,46.64,78.91,82.26
2017-06-16,35.5675,81.45,196.44,223.07692,134.35001,86.18,45.31,151.99001,70.0,46.63,75.24,83.49
2017-06-19,36.585,81.88,199.08,221.53847,134.07001,88.07,45.38,153.14,70.87,46.57,75.5,82.76
2017-06-20,36.2525,82.51,198.33,216.38461,134.22,87.52,45.61,154.07001,69.91,45.94,75.54,82.31
2017-06-21,36.4675,82.21,199.17,213.69231,134.91,87.12,45.22,153.73,70.27,45.41,76.24,81.44
2017-06-22,36.4075,82.25,199.44,211.92308,136.05,87.02,45.07,154.8,70.26,45.42,75.52,81.08
2017-06-23,36.57,82.22,202.23,212.07692,136.42999,86.86,45.25,154.64,71.21,45.39,74.84,81.61
2017-06-26,36.455,82.96,199.98,212.38461,136.34,87.24,45.43,153.96001,70.53,45.75,75.5,81.24
2017-06-27,35.9325,83.08,198.89,209.30769,135.00999,88.05,45.05,153.72,69.21,44.84,76.01,81.11
2017-06-28,36.4575,83.97,199.62,208.30769,133.82001,89.82,45.32,154.3,69.8,44.84,76.51,81.53
2017-06-29,35.92,83.63,197.46001,207.84616,132.64,91.15,44.83,153.13,68.49,44.41,75.93,80.7
2017-06-30,36.005,84.24,197.75,207.76923,132.28999,91.4,44.85,153.16,68.93,44.66,75.68,80.73
2017-07-03,35.875,85.1,198.59,211.15384,132.89999,92.75,44.76,152.5,68.17,45.0,75.36,82.1
2017-07-05,36.0225,84.89,201.81,210.38461,133.64,93.68,44.82,153.07001,69.08,44.65,75.32,80.85
2017-07-06,35.6825,83.74,201.48,202.38461,132.52,93.38,44.4,153.09,68.57,43.52,75.47,80.12
2017-07-07,36.045,84.33,202.37,201.15384,132.53999,93.85,44.39,156.27,69.46,43.48,75.33,80.22
2017-07-10,36.265,84.3,203.96001,200.30769,131.55,93.19,44.38,155.52,69.98,43.2,73.23,80.16
2017-07-11,36.3825,84.16,206.27,202.92308,131.23,92.83,44.33,154.91,69.99,42.89,73.47,80.6
2017-07-12,36.435,84.82,206.44,204.46153,132.23,92.51,44.51,156.58,71.15,43.22,73.94,80.96
2017-07-13,36.9425,85.37,206.23,206.07692,131.86,93.1,44.43,155.03999,71.77,43.49,75.05,80.97
2017-07-14,37.26,85.28,208.50999,206.0,132.60001,92.25,44.68,155.28,72.78,43.56,76.34,81.28
2017-07-17,37.39,85.22,209.0,206.30769,132.14999,91.39,44.73,155.25999,73.35,43.66,76.37,80.86
2017-07-18,37.52,85.52,208.24001,206.84616,134.46001,91.07,44.67,153.96001,73.3,43.36,76.2,80.6
2017-07-19,37.755,85.93,210.88,207.23077,135.21001,91.2,44.83,153.89,73.86,43.45,75.87,80.85
2017-07-20,37.585,85.35,210.28,205.30769,136.57001,91.2,44.82,154.21001,74.22,44.22,76.02,80.86
2017-07-21,37.5675,85.59,212.14,199.30769,135.31,90.89,45.03,153.92,73.79,44.23,76.15,80.12
2017-07-24,38.0225,85.0,212.17999,195.61539,133.00999,91.28,44.84,151.85001,73.6,43.71,76.89,79.87
2017-07-25,38.185,85.41,212.46001,195.69231,131.88,92.8,45.24,159.07001,74.19,43.98,78.52,80.27
2017-07-26,38.365,85.3,233.45,196.84616,130.95,91.93,45.74,156.50999,74.05,44.4,78.9,80.37
2017-07-27,37.64,83.85,241.0,198.38461,130.83,91.55,46.12,156.95,73.16,47.81,79.78,80.83
2017-07-28,37.375,84.8,241.27,196.38461,131.85001,91.28,46.01,155.85001,73.04,47.94,79.81,79.6
2017-07-31,37.1825,85.23,242.46001,197.0,132.72,91.8,45.84,155.14,72.7,48.4,79.99,80.04
